# --- Training Hyperparameters ---
# train_file: data/mT5_train_v4.jsonl
# valid_file: data/mT5_val_mini_v4.jsonl
# output_dir: output_v5
# model_name: google/mt5-base
# adapter_path: None
# save_total_limit: 100
# optim: adamw_torch
# epochs: 3
# train_batch_size: 8
# eval_batch_size: 8
# grad_accum_steps: 8
# eval_accum_steps: 1
# lr_scheduler_type: linear
# learning_rate: 0.0001
# warmup_ratio: 0.05
# weight_decay: 0.1
# label_smoothing_factor: 0.1
# max_grad_norm: 10.0
# max_source_length: 128
# max_target_length: 128
# eval_steps: 500
# save_steps: 500
# lora_r: 32
# lora_alpha: 32
# lora_dropout: 0.2
# target_modules: ['q', 'v', 'k', 'o', 'wi_0', 'wi_1', 'wo']
# focal_gamma: 2.0
# --------------------------------
0.8037,3.8202,8.9e-05,0.457935202879872,6440
1.006,3.9982,8.9e-05,0.4593573618950269,6460
0.7882,3.914,8.9e-05,0.46077952091018176,6480
0.8964,5.8961,8.9e-05,0.4622016799253367,6500
3.6483,17.286,51.763,54.6548,144.7258,6.91,0.864,0.4622016799253367,6500
0.9293,4.4316,8.9e-05,0.46362383894049153,6520
0.8306,4.3776,8.9e-05,0.46504599795564644,6540
0.9624,4.0445,8.9e-05,0.4664681569708013,6560
0.7691,4.2662,8.9e-05,0.4678903159859562,6580
0.9178,5.0424,8.9e-05,0.46931247500111106,6600
0.9017,4.2214,8.9e-05,0.4707346340162659,6620
0.8139,3.9913,8.9e-05,0.47215679303142083,6640
0.9862,4.8587,8.9e-05,0.4735789520465757,6660
0.7867,4.2125,8.9e-05,0.4750011110617306,6680
0.9058,5.3312,8.9e-05,0.47642327007688545,6700
0.9213,3.8589,8.8e-05,0.47784542909204036,6720
0.7971,4.6588,8.8e-05,0.4792675881071952,6740
0.9481,3.9303,8.8e-05,0.48068974712235013,6760
0.7729,4.6405,8.8e-05,0.482111906137505,6780
0.9002,5.2171,8.8e-05,0.4835340651526599,6800
0.8899,3.4835,8.8e-05,0.48495622416781475,6820
0.7928,4.3339,8.8e-05,0.48637838318296966,6840
0.9804,4.4145,8.8e-05,0.4878005421981245,6860
0.7382,4.139,8.8e-05,0.48922270121327943,6880
0.895,5.7294,8.8e-05,0.4906448602284343,6900
0.8819,3.8122,8.8e-05,0.4920670192435892,6920
0.7834,4.088,8.8e-05,0.49348917825874405,6940
0.9643,4.6598,8.8e-05,0.4949113372738989,6960
0.7478,3.9618,8.8e-05,0.4963334962890538,6980
0.8843,5.6399,8.8e-05,0.4977556553042087,7000
3.5965,17.286,48.1418,72.873,139.7592,7.155,0.894,0.4977556553042087,7000
0.8849,3.6284,8.8e-05,0.4991778143193636,7020
0.7865,4.0172,8.8e-05,0.5005999733345184,7040
0.9462,4.705,8.8e-05,0.5020221323496733,7060
0.7565,4.1411,8.8e-05,0.5034442913648283,7080
0.8759,6.8372,8.8e-05,0.5048664503799831,7100
0.8828,4.0648,8.7e-05,0.506288609395138,7120
0.7538,4.1694,8.7e-05,0.5077107684102928,7140
0.9363,3.6013,8.7e-05,0.5091329274254478,7160
0.7325,4.3131,8.7e-05,0.5105550864406027,7180
0.8856,6.1677,8.7e-05,0.5119772454557575,7200
0.8677,4.3656,8.7e-05,0.5133994044709124,7220
0.7871,4.7866,8.7e-05,0.5148215634860673,7240
0.9425,4.9165,8.7e-05,0.5162437225012222,7260
0.7262,4.2689,8.7e-05,0.517665881516377,7280
0.85,5.6365,8.7e-05,0.5190880405315319,7300
0.8726,4.246,8.7e-05,0.5205101995466869,7320
0.7638,4.2741,8.7e-05,0.5219323585618417,7340
0.9589,4.5214,8.7e-05,0.5233545175769966,7360
0.73,4.4976,8.7e-05,0.5247766765921514,7380
0.8535,5.9371,8.7e-05,0.5261988356073063,7400
0.8523,3.891,8.7e-05,0.5276209946224613,7420
0.755,4.6627,8.7e-05,0.5290431536376161,7440
0.9085,4.3678,8.7e-05,0.530465312652771,7460
0.7502,4.784,8.7e-05,0.5318874716679258,7480
0.8465,5.5986,8.7e-05,0.5333096306830808,7500
3.5672,17.286,51.6155,54.6548,137.5967,7.268,0.908,0.5333096306830808,7500
0.8689,4.4144,8.7e-05,0.5347317896982356,7520
0.7606,4.2832,8.6e-05,0.5361539487133905,7540
